GeneId,Prediction
1,0.368329316
2,0.54173106
3,0.989200771
4,0.064395227
5,0.145580545
6,0.766553819
7,0.054402716
8,0.030345872
9,0.791681826
10,0.02090217
11,0.77556479
12,0.848241925
13,0.045458328
14,0.672455847
15,0.890078187
16,0.999844313
17,0.612377763
18,0.787424862
19,0.962195754
20,0.587911904
21,0.498447865
22,0.164525747
23,0.884598017
24,0.052045293
25,0.151094347
26,0.952613771
27,0.017456342
28,0.588628829
29,0.23339799
30,0.971251786
31,0.803230226
32,0.037013911
33,0.082131982
34,0.898825824
35,0.649417341
36,0.238933563
37,0.152358428
38,0.177626222
39,0.427046806
40,0.018730503
41,0.570532739
42,0.362211883
43,0.933155596
44,0.619670987
45,0.993834853
46,0.921805441
47,0.746959209
48,0.798072517
49,0.903092265
50,0.244807765
51,0.925782323
52,0.452807903
53,0.801550269
54,0.882251799
55,0.982779503
56,0.976831794
57,0.01420647
58,0.550789833
59,0.676616013
60,0.87508601
61,0.616530001
62,0.174911052
63,0.511240065
64,0.875651658
65,0.073588319
66,0.565171361
67,0.889283836
68,0.184639215
69,0.821652412
70,0.86929214
71,0.003188692
72,0.336415946
73,0.0391054
74,0.488794267
75,0.120416708
76,0.149950653
77,0.209325001
78,0.904278517
79,0.570379436
80,0.874672055
81,0.981290281
82,0.125109687
83,0.853352129
84,0.957587421
85,0.822130322
86,0.908224463
87,0.962539732
88,0.018881314
89,0.994012833
90,0.01869572
91,0.744453371
92,0.235212266
93,0.099095121
94,0.508768499
95,0.888545752
96,0.908346832
97,0.541709244
98,0.916563094
99,0.636120021
100,0.564363599
101,0.913550079
102,0.865593493
103,0.933929145
104,0.878745258
105,0.188043863
106,0.898957014
107,0.906311274
108,0.807621956
109,0.812200427
110,0.652677715
111,0.010535696
112,0.769955039
113,0.975694358
114,0.754889965
115,0.826821268
116,0.170457169
117,0.72542274
118,0.927057564
119,0.032133829
120,0.903254926
121,0.048011288
122,0.892833173
123,0.01863388
124,0.826942146
125,0.759058118
126,0.781070352
127,0.595846057
128,0.016613381
129,0.904041648
130,0.793518782
131,0.053298246
132,0.193804339
133,0.97161442
134,0.042788833
135,0.023323582
136,0.348028123
137,0.808755636
138,0.869208336
139,0.56085813
140,0.038826726
141,0.790676713
142,0.903601408
143,0.226283818
144,0.164166689
145,0.936621666
146,0.722903788
147,0.783292353
148,0.819733858
149,0.822915077
150,0.792375207
151,0.818383276
152,0.082796529
153,0.810666919
154,0.671273828
155,0.060099266
156,0.865347624
157,0.935805023
158,0.901750267
159,0.802274585
160,0.918515503
161,0.101989642
162,0.940638483
163,0.990725994
164,0.146433473
165,0.827275813
166,0.036373515
167,0.999084771
168,0.645872116
169,0.216331244
170,0.613627493
171,0.148837298
172,0.031364542
173,0.436685055
174,0.889136076
175,0.841986656
176,0.747296512
177,0.737084091
178,0.674265206
179,0.150897756
180,0.034562286
181,0.273547709
182,0.042654365
183,0.68317312
184,0.883765519
185,0.827696204
186,0.868246317
187,0.855778873
188,0.98243475
189,0.9413535
190,0.981723726
191,0.696575403
192,0.933280706
193,0.207683131
194,0.106226228
195,0.718730628
196,0.633289337
197,0.274975002
198,0.896025419
199,0.328797996
200,0.957054913
201,0.867441297
202,0.005448373
203,0.167776585
204,0.027172899
205,0.176695064
206,0.926981866
207,0.892933428
208,0.991404653
209,0.23149322
210,0.849316239
211,0.005783495
212,0.039649196
213,0.991470337
214,0.983662605
215,0.622504234
216,0.202142537
217,0.234515831
218,0.433245361
219,0.291594058
220,0.242217973
221,0.839327574
222,0.942531168
223,0.881800711
224,0.54838407
225,0.055637453
226,0.763242006
227,0.548682332
228,0.115090288
229,0.055182006
230,0.019137848
231,0.670682311
232,0.02493852
233,0.904836476
234,0.037710793
235,0.832707644
236,0.234315038
237,0.095858894
238,0.853132486
239,0.476891369
240,0.062682621
241,0.029631978
242,0.904199779
243,0.843318105
244,0.954847693
245,0.85225451
246,0.928501189
247,0.723692894
248,0.977847993
249,0.738850653
250,0.966689706
251,0.781143904
252,0.123186216
253,0.124480993
254,0.161893696
255,0.694864511
256,0.079070821
257,0.847278416
258,0.340451956
259,0.727239907
260,0.893237412
261,0.021199465
262,0.834603786
263,0.980327249
264,0.720602393
265,0.512797177
266,0.912573218
267,0.802294374
