GeneId,Prediction
1,0.404185861
2,0.601507246
3,0.974934101
4,0.060015246
5,0.134819463
6,0.879682124
7,0.06207126
8,0.039333701
9,0.914998591
10,0.031614359
11,0.852594554
12,0.818974912
13,0.044454932
14,0.77503103
15,0.713232458
16,0.990521848
17,0.673757315
18,0.817430854
19,0.95543921
20,0.677504063
21,0.671464026
22,0.106743276
23,0.937676072
24,0.037626926
25,0.095227249
26,0.961354017
27,0.025655786
28,0.310541987
29,0.179767743
30,0.97743696
31,0.869023085
32,0.035730053
33,0.061365321
34,0.938348591
35,0.688189149
36,0.165422514
37,0.063478209
38,0.118423298
39,0.670208871
40,0.02757938
41,0.780904293
42,0.505919218
43,0.948154151
44,0.614199042
45,0.974304855
46,0.962079465
47,0.621970892
48,0.83837688
49,0.948588133
50,0.200503513
51,0.969293594
52,0.479246885
53,0.854683459
54,0.917473078
55,0.979883134
56,0.97873199
57,0.029113034
58,0.608531117
59,0.886817873
60,0.898094773
61,0.673450947
62,0.120376967
63,0.69606638
64,0.919341326
65,0.075137787
66,0.505448461
67,0.865307093
68,0.147510678
69,0.867073119
70,0.780383646
71,0.028552437
72,0.18985875
73,0.035635166
74,0.687887073
75,0.105253749
76,0.094866656
77,0.174417287
78,0.867278159
79,0.695330918
80,0.942033529
81,0.969199896
82,0.089498289
83,0.878912747
84,0.953390181
85,0.91863519
86,0.903969526
87,0.962098241
88,0.026712606
89,0.967721283
90,0.025239792
91,0.796165347
92,0.326382965
93,0.100236386
94,0.685989261
95,0.924234033
96,0.908635736
97,0.438375652
98,0.943876088
99,0.705472112
100,0.619039357
101,0.873461306
102,0.897825956
103,0.935958445
104,0.889051855
105,0.338680923
106,0.944276452
107,0.91022718
108,0.910978794
109,0.885742843
110,0.63590169
111,0.031729516
112,0.809790492
113,0.944997549
114,0.724518478
115,0.880047917
116,0.093130186
117,0.818952799
118,0.919723094
119,0.03603673
120,0.887632608
121,0.028508928
122,0.903497458
123,0.030476844
124,0.892619193
125,0.825416446
126,0.821371019
127,0.587629616
128,0.028066242
129,0.929341137
130,0.818087935
131,0.044570055
132,0.11796806
133,0.971253216
134,0.041446652
135,0.030500593
136,0.375396371
137,0.842332721
138,0.858372688
139,0.546848059
140,0.050263792
141,0.779205143
142,0.932774365
143,0.280451626
144,0.141291469
145,0.88470453
146,0.802454352
147,0.788099051
148,0.937980652
149,0.844020009
150,0.716457903
151,0.887206912
152,0.0784095
153,0.872243285
154,0.764392972
155,0.151845396
156,0.875067055
157,0.943051934
158,0.88481164
159,0.898522079
160,0.947796881
161,0.130387053
162,0.952644765
163,0.97685802
164,0.100699402
165,0.893404007
166,0.0344529
167,0.991475344
168,0.789649487
169,0.31167087
170,0.815762818
171,0.112379521
172,0.06547574
173,0.620603561
174,0.926766217
175,0.834920168
176,0.845277846
177,0.877211332
178,0.803910851
179,0.132589042
180,0.03438697
181,0.252995729
182,0.043206628
183,0.759085119
184,0.85783112
185,0.85035336
186,0.774127245
187,0.873831987
188,0.9683097
189,0.960322618
190,0.961448073
191,0.703436375
192,0.902618408
193,0.161170691
194,0.070137806
195,0.865087867
196,0.744237125
197,0.367977053
198,0.908247948
199,0.440398663
200,0.962767065
201,0.88540417
202,0.02846493
203,0.147105977
204,0.032717947
205,0.113286525
206,0.940588295
207,0.889959455
208,0.981107652
209,0.235686556
210,0.901238918
211,0.047347352
212,0.034551881
213,0.980511248
214,0.96995604
215,0.827953815
216,0.21590516
217,0.28651917
218,0.571588039
219,0.231920555
220,0.250310361
221,0.862816811
222,0.94828701
223,0.86630863
224,0.650767684
225,0.053166565
226,0.819452643
227,0.501663327
228,0.105430789
229,0.034675904
230,0.056463696
231,0.765060186
232,0.032679997
233,0.952405393
234,0.033782884
235,0.882737815
