1,0.527695596
2,0.670991123
3,0.982919395
4,0.142998442
5,0.071683258
6,0.869696081
7,0.049648993
8,0.084445111
9,0.938390374
10,0.087345004
11,0.842180371
12,0.873131752
13,0.075023778
14,0.762668371
15,0.743394792
16,0.998905182
17,0.720249176
18,0.898863018
19,0.969554782
20,0.644411683
21,0.66922915
22,0.185203955
23,0.94374001
24,0.083709352
25,0.098724462
26,0.976550341
27,0.036163636
28,0.371289611
29,0.205854803
30,0.9914217
31,0.879198313
32,0.096792907
33,0.079175778
34,0.959734082
35,0.912306488
36,0.217994958
37,0.100171275
38,0.106835879
39,0.555994868
40,0.047902748
41,0.700027108
42,0.50986284
43,0.978527069
44,0.720404804
45,0.996168852
46,0.973068774
47,0.754172981
48,0.814807177
49,0.929730535
50,0.180016443
51,0.97102052
52,0.431681067
53,0.869950533
54,0.954287827
55,0.989295423
56,0.987569988
57,0.045640245
58,0.564370334
59,0.912332833
60,0.827404976
61,0.708591163
62,0.108796038
63,0.653322041
64,0.896865427
65,0.10340637
66,0.655605257
67,0.92127198
68,0.119618431
69,0.898091853
70,0.863690674
71,0.059982624
72,0.269314766
73,0.031208714
74,0.591634333
75,0.142964527
76,0.080815554
77,0.23349072
78,0.92698139
79,0.751924694
80,0.949525297
81,0.987607777
82,0.082941905
83,0.881120265
84,0.979030669
85,0.869154274
86,0.934491992
87,0.955023885
88,0.031195972
89,0.987564564
90,0.061622269
91,0.896387815
92,0.307680011
93,0.102179311
94,0.560959399
95,0.929091215
96,0.915104747
97,0.573146999
98,0.968275666
99,0.548802316
100,0.665133297
101,0.910731316
102,0.923916698
103,0.956151605
104,0.918070912
105,0.137248352
106,0.967553377
107,0.917587221
108,0.875589609
109,0.930456996
110,0.615563214
111,0.05849522
112,0.836185992
113,0.952090859
114,0.709675729
115,0.888050258
116,0.187190503
117,0.870741665
118,0.948401928
119,0.0687555
120,0.906264126
121,0.032809995
122,0.95889008
123,0.023081768
124,0.947443128
125,0.76572144
126,0.750020683
127,0.587712884
128,0.020385554
129,0.976174116
130,0.655544162
131,0.037809983
132,0.393360317
133,0.985197484
134,0.106821463
135,0.040295787
136,0.365103573
137,0.828983784
138,0.893137932
139,0.486680955
140,0.207036287
141,0.768570185
142,0.956580102
143,0.287624955
144,0.108224474
145,0.934401035
146,0.836383998
147,0.775641501
148,0.90706557
149,0.868727207
150,0.751177132
151,0.923787832
152,0.041192666
153,0.835606754
154,0.71602571
155,0.265932232
156,0.938414097
157,0.957136393
158,0.947136223
159,0.923999786
160,0.991082013
161,0.158296451
162,0.971521735
163,0.990198553
164,0.091190696
165,0.953156173
166,0.058654483
167,0.993756592
168,0.835871577
169,0.203626439
170,0.81538111
171,0.074916109
172,0.117140368
173,0.456620485
174,0.958200812
175,0.848937929
176,0.859002709
177,0.874515831
178,0.79903841
179,0.096258484
180,0.081415795
181,0.279079646
182,0.067809537
183,0.756253481
