1,0.51
2,0.65
3,0.89
4,0.09
5,0.11
6,0.78
7,0.08
8,0.11
9,0.89
10,0.05
11,0.86
12,0.69
13,0.05
14,0.8
15,0.79
16,0.83
17,0.63
18,0.89
19,0.91
20,0.58
21,0.73
22,0.24
23,0.78
24,0.08
25,0.16
26,0.91
27,0.06
28,0.39
29,0.32
30,0.87
31,0.84
32,0.08
33,0.13
34,0.92
35,0.56
36,0.18
37,0.15
38,0.12
39,0.77
40,0.06
41,0.59
42,0.51
43,0.9
44,0.74
45,0.88
46,0.94
47,0.7
48,0.79
49,0.83
50,0.25
51,0.97
52,0.6
53,0.78
54,0.93
55,0.99
56,0.97
57,0.03
58,0.53
59,0.68
60,0.89
61,0.65
62,0.04
63,0.66
64,0.88
65,0.16
66,0.46
67,0.83
68,0.11
69,0.75
70,0.86
71,0.12
72,0.31
73,0.07
74,0.78
75,0.17
76,0.14
77,0.28
78,0.83
79,0.71
80,0.77
81,0.95
82,0.15
83,0.89
84,0.8
85,0.86
86,0.93
87,0.9
88,0.04
89,0.88
90,0.06
91,0.93
92,0.26
93,0.13
94,0.64
95,0.84
96,0.84
97,0.42
98,0.87
99,0.57
100,0.46
101,0.91
102,0.9
103,0.89
104,0.68
105,0.36
106,0.89
107,0.93
108,0.94
109,0.83
110,0.67
111,0.13
112,0.76
113,0.93
114,0.83
115,0.89
116,0.19
117,0.74
118,0.87
119,0.05
120,0.9
121,0.07
122,0.85
123,0.08
124,0.88
125,0.86
126,0.85
127,0.6
128,0.07
129,0.94
130,0.96
131,0.06
132,0.29
133,0.9
134,0.08
135,0.06
136,0.22
137,0.92
138,0.97
139,0.665
140,0.17
141,0.84
142,0.91
143,0.41
144,0.26
145,0.88
146,0.82
147,0.83
148,0.56
149,0.81
150,0.67
151,0.84
152,0.14
153,0.88
154,0.74
155,0.25
156,0.83
157,0.93
158,0.93
159,0.92
160,0.97
161,0.2
162,0.91
163,0.95
164,0.08
165,0.94
166,0.02
167,0.87
168,0.61
169,0.31
170,0.9
171,0.07
172,0.13
173,0.5
174,0.9
175,0.84
176,0.75
177,0.96
178,0.84
179,0.21
180,0.08
181,0.21
182,0.14
183,0.78
184,0.85
