1,0.1
2,0.2
3,0.9
4,0.2
5,0.1
6,1
7,0.1
8,0.1
9,0.8
10,0.1
11,1
12,0.9
13,0.1
14,0.5
15,1
16,0.9
17,0.8
18,1
19,1
20,0.6
21,0.4
22,0.1
23,0.5
24,0.1
25,0
26,1
27,0
28,0.3
29,0.3
30,1
31,0.7
32,0
33,0.2
34,0.9
35,0.6
36,0.1
37,0.1
38,0
39,0.8
40,0
41,0.8
42,0.5
43,0.8
44,0.8
45,1
46,1
47,0.8
48,0.7
49,0.9
50,0.2
51,0.9
52,0.6
53,1
54,0.9
55,1
56,0.9
57,0
58,0.5
59,0.5
60,0.9
61,0.7
62,0.2
63,0.5
64,0.5
65,0.1
66,0.1
67,0.7
68,0
69,0.9
70,1
71,0
72,0.1
73,0
74,0.4
75,0
76,0
77,0.1
78,1
79,0.9
80,0.7
81,0.8
82,0.2
83,1
84,1
85,0.7
86,0.9
87,0.9
88,0
89,1
90,0
91,1
92,0.1
93,0
94,0.7
95,0.8
96,0.8
97,0.5
98,0.9
99,0.6
100,0.6
101,1
102,0.8
103,1
104,0.6
105,0.4
106,0.8
107,0.8
108,0.8
109,0.6
110,0.6
111,0
112,0.9
113,1
114,0.6
115,0.8
116,0.2
117,0.9
118,0.9
119,0
120,1
121,0
122,0.7
123,0.3
124,0.9
125,0.9
126,0.8
127,0.5
128,0.1
129,0.9
130,0.9
131,0.2
132,0.2
133,1
134,0
135,0
136,0.3
137,1
138,0.9
139,0.4
140,0
141,1
142,0.8
143,0.5
144,0.1
145,1
146,0.9
147,0.8
148,0.2
149,0.7
150,0.9
151,1
152,0.1
153,0.9
154,0.8
155,0.2
156,0.8
157,0.9
158,1
159,0.9
160,0.9
161,0
162,0.9
163,1
164,0.3
165,0.8
166,0.1
167,0.9
168,0.6
169,0
170,0.8
171,0.1
172,0.1
173,0.7
174,1
175,0.9
176,0.8
177,1
178,0.8
179,0
180,0.1
181,0.1
182,0
183,0.9
184,0.9
185,1
186,0.8
187,0.8
188,1
189,1
190,0.9
191,0.4
192,0.9
193,0.4
194,0.1
195,0.8
196,0.6
197,0.4
198,0.9
199,0.3
200,0.9
201,0.6
202,0
203,0.1
204,0
205,0
206,0.9
207,0.7
208,1
209,0.5
210,0.8
211,0
212,0
213,0.9
214,0.9
215,0.6
216,0.1
217,0.1
218,0.5
219,0.6
220,0
221,0.6
222,1
223,0.9
224,0.4
225,0.2
226,0.8
227,0.4
228,0.1
229,0.1
230,0.2
231,0.9
232,0.1
233,1
234,0
235,0.9
236,0.2
237,0.2
238,0.9
239,0.6
240,0
241,0
242,1
243,0.7
244,1
245,0.7
246,1
247,1
248,0.8
249,0.6
250,0.9
251,0.7
252,0.1
253,0
254,0.1
255,0.7
256,0.3
257,0.8
258,0.3
259,0.7
260,1
261,0.1
262,0.7
263,1
264,0.8
265,0.8
266,1
267,0.8
268,0.1
269,1
270,0.1
271,0.6
272,0.1
273,0.7
274,1
275,0.1
276,0.9
277,0.7
278,1
279,1
280,0
281,0.9
282,0.2
283,0.1
284,0.7
285,0.9
286,0.9
287,0.6
288,0.1
289,0
290,0
291,0
292,0.9
293,0
294,0
295,0.1
296,0.8
297,1
298,1
299,1
300,0.8
301,0.1
302,1
303,0.6
304,0.5
305,0.3
306,0.1
307,1
308,0.9
309,0.5
310,0.1
311,0.9
312,0.9
313,0.8
314,0.2
315,0.1
316,0.6
317,0.8
318,1
319,0.9
320,0.1
321,0.7
322,1
323,0.7
324,0.3
325,0.9
326,0.8
327,0.1
328,0.9
329,0.8
330,1
331,0.8
332,1
333,0
334,0.1
335,0.2
336,0.8
337,0.9
338,0.8
339,0.5
340,0.8
341,1
342,0.3
343,0.2
344,0.8
345,1
346,0.7
347,0.6
348,0
349,0.1
350,0.8
351,0.1
352,0.4
353,0.9
354,0.9
355,0.1
356,0.2
357,0.2
358,0.9
359,0.7
360,1
361,0.5
362,1
363,0
364,0.8
365,0
366,0.9
367,0.9
368,0.1
369,0.3
370,0.4
371,0.9
372,0.8
373,0
374,0.8
375,0.4
376,0.4
377,1
378,0.6
379,0.1
380,0
381,1
382,0.2
383,0.2
384,0.1
385,1
386,0.1
387,0.9
388,1
389,0.9
390,0.9
391,0.9
392,0.9
393,0.3
394,0
395,0.1
396,0.9
397,1
398,0.3
399,1
400,0.9
401,0.8
402,0.7
403,0.9
404,0.3
405,0.5
406,1
407,1
408,0.7
409,1
410,1
411,0.7
412,0.8
413,0
414,0
415,0.1
416,1
417,0.5
418,0
419,1
420,0.6
421,0.1
422,0.1
423,1
424,0.6
425,0.3
426,0.1
427,0
428,0.8
429,0
430,1
431,0.6
432,1
433,0.7
434,0.9
435,0.4
436,0.9
437,0.9
438,0.4
439,1
440,0.3
441,0.1
442,1
443,1
444,1
445,0.8
446,0
447,0.8
448,1
449,1
450,0.9
451,0.1
452,0
453,1
454,0
455,1
456,0.5
457,0.9
458,1
459,0.9
460,0.9
461,0.3
462,0.1
463,0
464,0.6
465,0.9
466,0.6
467,0.4
468,0.2
469,0.8
470,1
471,1
472,0.5
473,1
474,0
475,0.4
476,1
477,0.2
478,0.2
479,0.1
480,0.1
481,0.1
482,0.9
483,0
484,1
485,0.1
486,0.9
487,0.5
488,0
489,0.9
490,0.3
491,0.3
492,0.1
493,0.8
494,0.9
495,0.9
496,0.1
497,1
498,0
499,0.6
500,0.9
501,1
502,0.1
503,0.3
504,0.2
505,0.9
506,0.2
507,0.2
508,0.9
509,0.8
510,0.1
511,0.9
512,0.3
513,0.6
514,0
515,0
516,1
517,0.9
518,0.1
519,0.9
520,0.1
521,0.6
522,0
523,0.9
524,1
525,0.9
526,0.7
527,0.5
528,0.9
529,0.5
530,0
531,0.7
532,0.6
533,0.7
534,0.2
535,0.8
536,1
537,1
538,0.1
539,0.7
540,0.6
541,0
542,0.7
543,0
544,0.5
545,0
546,0.9
547,0.9
548,0.7
549,0.9
550,0.1
551,1
552,0.1
553,0
554,0.9
555,0.7
556,0.8
557,0.5
558,0
559,0.8
560,0.9
561,0.6
562,1
563,0.3
564,0.1
565,0.4
566,0.7
567,0.7
568,1
569,0.9
570,0.3
571,0.9
572,0.6
573,0
574,0.2
575,0.1
576,1
577,1
578,0.9
579,0.6
580,0.3
581,0
582,0.9
583,1
584,0.6
585,0.1
586,0.1
587,0
588,0.7
589,0.8
590,1
591,0.2
592,0.8
593,0.5
594,0.8
595,0
596,0.3
597,0.5
598,0.7
599,0.9
600,0.6
601,0.9
602,1
603,0.6
604,0.3
605,0.8
606,0.9
607,0.7
608,0.1
609,1
610,0.9
611,1
612,0.1
613,1
614,1
615,0.1
616,0.1
617,0
618,0.2
619,0
620,0.7
621,0
622,0.9
623,0.7
624,0.2
625,0
626,0.1
627,0.8
628,0.9
629,0.5
630,0.1
631,1
632,0.2
633,0.9
634,0.1
635,0.5
636,0.9
637,0.9
638,0.1
639,0.1
640,0.9
641,1
642,0.8
643,0.2
644,0.8
645,1
646,0.9
647,0.1
648,0.1
649,0.1
650,0.6
651,1
652,0.3
653,1
654,0.1
655,0.9
656,0
657,1
658,1
659,0.2
660,0.7
661,0.6
662,0.8
663,1
664,0.3
665,0.9
666,0.8
667,0.5
668,0.2
669,0.8
670,0.1
671,0.9
672,0.6
673,0.5
674,1
675,0.9
676,0.9
677,1
678,0.6
679,0.9
680,0.8
681,0.1
682,0.1
683,0.8
684,1
685,1
686,0.2
687,0.7
688,1
689,0.9
690,0.9
691,0.7
692,0.6
693,1
694,0
695,1
696,0.7
697,0.8
698,1
699,1
700,1
701,0
702,0.8
703,0.6
704,0.2
705,1
706,0
707,0.1
708,0.9
709,0.4
710,0
711,0
712,0.1
713,0.2
714,0
715,0.9
716,0.9
717,0.8
718,0.4
719,0.8
720,1
721,0.5
722,0.8
723,0.3
724,0.2
725,0.8
726,1
727,0.9
728,0.6
729,0.9
730,1
731,1
732,0.8
733,0.8
734,0
735,0.2
736,0.5
737,0.9
738,0.5
739,0
740,0.9
741,0.5
742,0.6
743,0.2
744,0.1
745,0.1
746,0.9
747,0.9
748,0.1
749,0.2
750,0.8
751,0
752,0
753,0.6
754,1
755,0.9
756,0.7
757,0.6
758,0.8
759,0.7
760,1
761,0.8
762,1
763,0.1
764,1
765,0.2
766,0.6
767,0.9
768,0.4
769,0.7
770,0.3
771,0.1
772,0.7
773,0.1
774,1
775,0.1
776,0.9
777,0.9
778,0.1
779,0.1
780,1
781,0.1
782,0
783,0.5
784,0.9
785,1
786,0.6
787,0
788,0.2
789,0.1
790,0
791,0.4
792,0
793,0.9
794,1
795,0
796,0.1
797,1
798,0.9
799,1
800,0.7
801,0.3
802,1
803,0.7
804,0.8
805,1
806,1
807,0.7
808,1
809,1
810,0.9
811,0.9
812,1
813,0.9
814,0.8
815,0.7
816,1
817,0.9
818,0.8
819,0.8
820,0.8
821,0.9
